date,05-00-00,02-00-00,02-00-01,02-00-02,02-04-01,02-04-02,02-04-03,02-04-04,02-04-05,04-01-00,04-01-01,04-01-02,04-01-03,04-01-04,04-01-05,04-01-06,04-01-07,04-02-00,04-02-01,04-02-02,04-02-03,04-02-04,04-02-09,04-02-10,06-00-01,06-00-02,06-00-03,01-01-00,01-01-01,01-01-02,01-01-03,01-01-04,01-01-05,01-01-06,01-01-07,01-01-08,01-01-09,01-01-10,01-01-11,01-01-12,01-01-13,01-01-14,01-01-15,01-02-00,01-02-01,01-02-02,01-02-03,01-02-04,01-02-05,01-02-06,01-02-08,01-02-09,01-02-10,01-03-00,01-03-01,01-03-02,01-03-04,01-03-05,01-03-06,01-03-07,01-03-08,01-03-09,01-03-10,01-03-15,01-03-16,01-03-17,01-03-20,01-03-21,01-03-23,01-03-25,01-03-26,01-03-27,01-04-00,01-04-01,01-04-02,01-05-00,01-05-01,01-09-00,01-09-01,01-09-02
1994-07-01,124.0,5218.1,5792.62,-574.52,2308.34,670.02,487.4,272.68,84.94,32596.6,12.4,5380.3,4.5,16248.6,16.9,10967.7,9.9,21844.2,8875.3,12968.9,7398.0,74.7,3028.4,85.1,24.274511632126455,3.1894268958339844,40.40011586587595,46923.5,34.5,16950.95,23.28,5970.0,21.63,13252.1,27.23,24286.5,42.73,1943.1,55.71,21518.4,41.54,825.0,46.28,1.4234746442753392,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.891398934941147,1.6070788529942441,4.408382345209051,3.933978605408138,11.02,12.47,12.64,8.1,9.88,12.24,13.86,14.04,2.88,7.92,6.48,6.48,6.48,4.326572860831552,11.25,9.0,10.98,12.0,13.0,1.0,1267.0,351.26,13.56212817660406,8.517741864171084,8.565915104164546
1994-08-01,125.8,5218.1,5792.62,-574.52,2308.34,670.02,487.4,272.68,84.94,32596.6,12.4,5380.3,4.5,16248.6,16.9,10967.7,9.9,21844.2,8875.3,12968.9,7398.0,74.7,3028.4,85.1,25.46287511045331,3.2372215133227935,43.036409513685555,46923.5,34.5,17503.13,28.64,6084.0,23.97,13252.1,27.23,24286.5,42.73,1943.1,55.71,21518.4,41.54,825.0,46.28,1.4232503090758533,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.8623033389973882,1.6067412059975692,4.410570522374591,3.9360634246174393,11.02,12.47,12.64,8.1,9.88,12.24,13.86,14.04,2.88,7.92,6.48,6.48,6.48,4.184944294735067,11.25,9.0,10.98,12.0,13.0,1.0,1267.0,363.04,13.728695504043067,8.489910005090767,8.540478950693723
1994-09-01,127.3,5218.1,5792.62,-574.52,2308.34,670.02,487.4,272.68,84.94,32596.6,12.4,5380.3,4.5,16248.6,16.9,10967.7,9.9,21844.2,8875.3,12968.9,7398.0,74.7,3028.4,85.1,26.43436825413814,3.2746649913174215,45.15774177410494,46923.5,34.5,17826.48,29.6,6413.0,26.37,13252.1,27.23,24286.5,42.73,1943.1,55.71,21518.4,41.54,825.0,46.28,1.4228083657551296,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.8835266306462246,1.6062479467429511,4.413275120819942,3.938749095895759,11.02,12.47,12.64,8.1,9.88,12.24,13.86,14.04,2.88,7.92,6.48,6.48,6.48,4.203651589280091,11.25,9.0,10.98,12.0,13.0,1.0,1267.0,398.36,13.828111730384583,8.467648606065378,8.521679624650016
1994-10-01,127.7,5218.1,5792.62,-574.52,2308.34,670.02,487.4,272.68,84.94,48197.9,13.1,9572.7,4.0,22445.4,18.4,16179.8,11.1,21844.2,8875.3,12968.9,7398.0,74.7,3028.4,85.1,27.920359727017853,3.3293561620166816,46.78285501108808,46923.5,34.5,18240.6,28.99,6555.0,27.05,13252.1,27.2,26382.8,41.8,1943.1,55.7,21518.4,41.5,2921.3,36.0,1.423285796621921,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.963375968369538,1.6066309197227016,4.417244346833009,3.9429128155480324,11.02,12.47,12.64,8.1,9.88,12.24,13.86,14.04,2.88,7.92,6.48,6.48,6.48,4.334646353685377,11.25,9.0,10.98,12.0,13.0,1.0,1267.0,437.16,13.876547878009404,8.608886962764483,8.672408965464067
1994-11-01,127.5,5218.1,5792.62,-574.52,2308.34,670.02,487.4,272.68,84.94,48197.9,13.1,9572.7,4.0,22445.4,18.4,16179.8,11.1,21844.2,8875.3,12968.9,7398.0,74.7,3028.4,85.1,27.722627935158958,3.322248972683858,46.2537752246285,46923.5,34.5,18678.1,24.78,6867.0,27.2,13252.1,27.2,26382.8,41.8,1943.1,55.7,21518.4,41.5,2921.3,36.0,1.4230044184009978,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.9831889425566522,1.606408634310507,4.417894625497905,3.943639099885883,11.02,12.47,12.64,8.1,9.88,12.24,13.86,14.04,2.88,7.92,6.48,6.48,6.48,4.497243459493895,11.25,9.0,10.98,12.0,13.0,1.0,1267.0,490.23,13.81391926238778,8.609911156200312,8.674661842277803
1994-12-01,125.5,5218.1,5792.62,-574.52,2308.34,670.02,487.4,272.68,84.94,48197.9,13.1,9572.7,4.0,22445.4,18.4,16179.8,11.1,21844.2,8875.3,12968.9,7398.0,74.7,3028.4,85.1,26.65514082535252,3.2829820335229147,43.7668088621596,46923.5,34.5,20540.7,26.2,7288.6,24.3,13252.1,27.2,26382.8,41.8,1943.1,55.7,21518.4,41.5,2921.3,36.0,1.4235406012647314,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.8526058916304449,1.6069836748334754,4.413699918576728,3.939381644657479,11.02,12.47,12.64,8.1,9.88,12.24,13.86,14.04,2.88,7.92,6.48,6.48,6.48,4.341087368719208,11.25,9.0,10.98,12.0,13.0,1.0,1267.0,516.2,13.70764841663486,8.62851174792271,8.686947591003111
1995-01-01,124.1,6242.2,6823.72,-581.52,2602.33,865.56,541.48,291.83,84.94,11858.5,12.0,1232.6,6.0,6227.1,14.7,4398.8,9.7,28369.7,11271.6,17098.1,8378.5,77.2,4585.1,82.0,25.09742437846365,3.2227652264686815,43.40447307965402,60750.5,29.5,20856.66,32.0,9141.0,37.27,14416.5,21.2,29267.3,41.96,2645.9,64.88,25572.1,39.36,1049.3,58.6,1.423564582182764,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.7951584184982916,1.6070617887919831,4.409714077210423,3.935225140593556,11.66,13.12,13.28,8.1,9.88,12.96,14.58,14.76,2.88,7.92,6.48,6.48,6.48,3.7570830148797616,11.25,9.0,10.98,12.0,13.0,1.0,1267.0,547.89,13.865419746060399,8.369571481959515,8.403324264211623
1995-02-01,122.4,6242.2,6823.72,-581.52,2602.33,865.56,541.48,291.83,84.94,11858.5,12.0,1232.6,6.0,6227.1,14.7,4398.8,9.7,28369.7,11271.6,17098.1,8378.5,77.2,4585.1,82.0,22.810135405607237,3.1272049725174864,39.58526276493852,60750.5,29.5,20018.57,29.7,7765.0,23.15,14416.5,21.2,29267.3,41.96,2645.9,64.88,25572.1,39.36,1049.3,58.6,1.423649360145953,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.7631026251760282,1.607334117615442,4.404837953156757,3.9304454776286573,11.66,13.12,13.28,8.1,9.88,12.96,14.58,14.76,2.88,7.92,6.48,6.48,6.48,3.972101136254602,11.25,9.0,10.98,12.0,13.0,1.0,1267.0,573.86,13.674178082323117,8.379381551358023,8.409709315022045
1995-03-01,121.3,6242.2,6823.72,-581.52,2602.33,865.56,541.48,291.83,84.94,11858.5,12.0,1232.6,6.0,6227.1,14.7,4398.8,9.7,28369.7,11271.6,17098.1,8378.5,77.2,4585.1,82.0,22.437289275006627,3.110724274561237,38.47709440628737,60750.5,29.5,19835.7,27.9,7271.0,24.62,14416.5,21.2,29267.3,41.96,2645.9,64.88,25572.1,39.36,1049.3,58.6,1.4240875091412293,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.7374685274690886,1.6077887861248104,4.403708265249876,3.92934961985959,11.66,13.12,13.28,8.1,9.88,12.96,14.58,14.76,2.88,7.92,6.48,6.48,6.48,3.9493651909520935,11.25,9.0,10.98,12.0,13.0,1.0,1267.0,579.63,13.609848708927384,8.397836706581826,8.42631996119378
1995-04-01,120.7,6242.2,6823.72,-581.52,2602.33,865.56,541.48,291.83,84.94,25967.6,11.0,3420.8,6.2,13693.4,13.6,8853.3,8.8,28369.7,11271.6,17098.1,8378.5,77.2,4585.1,82.0,21.64430026406742,3.0747421525389753,37.50448497197038,60750.5,29.5,19994.38,25.4,7268.0,25.01,15124.1,20.06,31749.8,41.02,3095.8,73.18,27569.7,38.05,1084.3,43.27,1.4217355443480455,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.7456001265859324,1.6056543489396107,4.400358197148258,3.9256359140169064,11.66,13.12,13.28,8.1,9.88,12.96,14.58,14.76,2.88,7.92,6.48,6.48,6.48,3.8940648137367626,11.25,9.0,10.98,12.0,13.0,1.0,1267.0,599.22,13.449016580562505,8.374341897350018,8.400506041890576
1995-05-01,120.3,6242.2,6823.72,-581.52,2602.33,865.56,541.48,291.83,84.94,25967.6,11.0,3420.8,6.2,13693.4,13.6,8853.3,8.8,28369.7,11271.6,17098.1,8378.5,77.2,4585.1,82.0,21.22620437632557,3.055236473877351,36.71859575940083,60750.5,29.5,20050.43,22.9,7046.0,22.99,15124.1,20.06,31749.8,41.02,3095.8,73.18,27569.7,38.05,1084.3,43.27,1.4216596428302142,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.7410935288318452,1.605635510751189,4.399895746904797,3.9252308613430587,11.66,13.12,13.28,8.1,9.88,12.96,14.58,14.76,2.88,7.92,6.48,6.48,6.48,3.9993353786196635,11.25,9.0,10.98,12.0,13.0,1.0,1267.0,606.29,13.389411513973226,8.3795243198151,8.405746559522587
1995-06-01,118.2,6242.2,6823.72,-581.52,2602.33,865.56,541.48,291.83,84.94,25967.6,11.0,3420.8,6.2,13693.4,13.6,8853.3,8.8,28369.7,11271.6,17098.1,8378.5,77.2,4585.1,82.0,20.310460903253954,3.0111360687495705,34.5043449345949,60750.5,29.5,20050.12,21.2,7004.0,21.16,15124.1,20.06,31749.8,41.02,3095.8,73.18,27569.7,38.05,1084.3,43.27,1.422217775067624,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.7151697889713369,1.6062582268968066,4.396476054746954,3.9218298611641815,11.66,13.12,13.28,8.1,9.88,12.96,14.58,14.76,2.88,7.92,6.48,6.48,6.48,3.9601309107916793,11.25,9.0,10.98,12.0,13.0,1.0,1267.0,626.59,13.256121694150094,8.404946906454375,8.426313626416313
1995-07-01,116.7,6242.2,6823.72,-581.52,2602.33,865.56,541.48,291.83,84.94,41502.6,10.6,7139.2,5.5,20775.6,13.1,13587.8,9.2,28369.7,11271.6,17098.1,8378.5,77.2,4585.1,82.0,19.455870879721168,2.9681488692342453,32.54397789953917,60750.5,29.5,20425.89,20.5,7093.0,18.81,16101.8,21.5,34264.9,41.09,3324.2,71.08,29662.2,37.85,1278.5,54.97,1.4220165429080778,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.7519151430122555,1.606204308398575,4.3936817631102,3.918897927069526,12.15,13.61,13.77,9.07,10.85,13.5,15.12,15.3,2.88,10.62,9.36,9.36,9.36,3.875517033400788,11.25,10.08,12.06,12.0,13.0,1.0,1267.0,655.94,12.978517891187929,8.398259488938683,8.42286421070576
1995-08-01,114.5,6242.2,6823.72,-581.52,2602.33,865.56,541.48,291.83,84.94,41502.6,10.6,7139.2,5.5,20775.6,13.1,13587.8,9.2,28369.7,11271.6,17098.1,8378.5,77.2,4585.1,82.0,19.035723405291986,2.9463173930677784,31.227165723392602,60750.5,29.5,22354.0,27.71,7242.0,19.03,16101.8,21.5,34264.9,41.09,3324.2,71.08,29662.2,37.85,1278.5,54.97,1.4231974456611476,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.5809287251107198,1.6073157738690966,4.388445567686872,3.9134790217791084,12.15,13.61,13.77,9.07,10.85,13.5,15.12,15.3,2.88,10.62,9.36,9.36,9.36,3.4787013829932767,11.25,10.08,12.06,12.0,13.0,1.0,1267.0,675.19,12.953501532698235,8.418450919872258,8.433992519740698
1995-09-01,113.2,6242.2,6823.72,-581.52,2602.33,865.56,541.48,291.83,84.94,41502.6,10.6,7139.2,5.5,20775.6,13.1,13587.8,9.2,28369.7,11271.6,17098.1,8378.5,77.2,4585.1,82.0,18.296669015782594,2.9067190222840567,29.777589402362405,60750.5,29.5,22500.0,26.22,7369.0,14.91,16101.8,21.5,34264.9,41.09,3324.2,71.08,29662.2,37.85,1278.5,54.97,1.4233427606798226,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.571494787779064,1.6075396643615425,4.385880127504051,3.910938250287745,12.15,13.61,13.77,9.07,10.85,13.5,15.12,15.3,2.88,10.62,9.36,9.36,9.36,3.5151199715255905,11.25,10.08,12.06,12.0,13.0,1.0,1267.0,698.0,12.850408847196075,8.42998024242614,8.442510152560212
1995-10-01,112.1,6242.2,6823.72,-581.52,2602.33,865.56,541.48,291.83,84.94,60793.7,10.9,12135.8,5.0,28679.5,13.9,19978.5,9.8,28369.7,11271.6,17098.1,8378.5,77.2,4585.1,82.0,18.398402931926984,2.9122638636699656,29.188688774247893,60750.5,29.5,22886.04,25.47,7420.06,13.2,16101.8,21.5,36763.4,39.3,3324.2,71.1,29662.2,37.9,3777.0,29.3,1.4232690397882366,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.6007377542154553,1.607507917466493,4.3853988307283664,3.910454746569124,12.15,13.61,13.77,9.07,10.85,13.5,15.12,15.3,2.88,10.62,9.36,9.36,9.36,3.521243222407549,11.25,10.08,12.06,12.0,13.0,1.0,1267.0,729.98,12.734162328438144,8.517070328150027,8.532469253406797
1995-11-01,111.2,6242.2,6823.72,-581.52,2602.33,865.56,541.48,291.83,84.94,60793.7,10.9,12135.8,5.0,28679.5,13.9,19978.5,9.8,28369.7,11271.6,17098.1,8378.5,77.2,4585.1,82.0,18.118191439958835,2.896916485476671,28.500894615224844,60750.5,29.5,23428.03,25.43,7733.0,12.61,16101.8,21.5,36763.4,39.3,3324.2,71.1,29662.2,37.9,3777.0,29.3,1.4234836895034193,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.576096037091933,1.6077421250901358,4.383809646857268,3.9088500101115446,12.15,13.61,13.77,9.07,10.85,13.5,15.12,15.3,2.88,10.62,9.36,9.36,9.36,3.47811672750847,11.25,10.08,12.06,12.0,13.0,1.0,1267.0,744.96,12.68600655967819,8.52623226403754,8.53906882846957
1995-12-01,110.1,6242.2,6823.72,-581.52,2602.33,865.56,541.48,291.83,84.94,60793.7,10.9,12135.8,5.0,28679.5,13.9,19978.5,9.8,28369.7,11271.6,17098.1,8378.5,77.2,4585.1,82.0,17.26189609938538,2.8485015347424714,26.93980031793438,60750.5,29.5,23987.1,16.8,7885.3,8.2,16101.8,21.5,36763.4,39.3,3324.2,71.1,29662.2,37.9,3777.0,29.3,1.4230645529244716,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.5900759377938558,1.6074965517918265,4.383136950348388,3.908351019631955,12.15,13.61,13.77,9.07,10.85,13.5,15.12,15.3,2.88,10.62,9.36,9.36,9.36,3.78582196982989,11.25,10.08,12.06,12.0,13.0,1.0,1267.0,735.97,12.515082612659299,8.544411476779961,8.557890900821686
1996-01-01,109.0,7407.99,7937.55,-529.56,2962.81,1052.57,620.23,301.84,84.94,14261.2,10.9,1487.2,5.5,7576.5,12.3,5197.6,10.2,33955.9,13907.1,20048.8,9963.6,77.3,4736.8,83.5,15.220544548922714,2.722646130303538,24.445313557848685,58401.0,25.3,25195.0,20.8,8600.0,-5.92,16954.4,17.6,41154.1,40.61,4300.8,62.55,35457.9,38.66,1395.4,32.98,1.4260951291077113,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.5937846333085104,1.6106307357270029,4.38020987475081,3.9059641534093994,12.15,13.61,13.77,9.07,10.85,13.5,15.12,15.3,2.88,10.62,9.36,9.36,9.36,3.846851857073848,11.25,10.08,12.06,12.0,13.0,1.0,1267.0,761.07,12.435082060003873,8.384177408348506,8.388047797232343
1996-02-01,109.3,7407.99,7937.55,-529.56,2962.81,1052.57,620.23,301.84,84.94,14261.2,10.9,1487.2,5.5,7576.5,12.3,5197.6,10.2,33955.9,13907.1,20048.8,9963.6,77.3,4736.8,83.5,17.223392831302142,2.8462685081229155,26.863621146629562,63778.0,25.3,25255.6,26.16,9301.0,19.78,16954.4,17.6,41154.1,40.61,4300.8,62.55,35457.9,38.66,1395.4,32.98,1.427336834493096,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.5512296714160663,1.6115337520980513,4.384194172366497,3.9097545989288767,12.15,13.61,13.77,9.07,10.85,13.5,15.12,15.3,2.88,10.62,9.36,9.36,9.36,3.2912929015170174,11.25,10.08,12.06,12.0,13.0,1.0,1267.0,797.67,12.645281056323228,8.399934810342508,8.402927249459697
1996-03-01,109.8,7407.99,7937.55,-529.56,2962.81,1052.57,620.23,301.84,84.94,14261.2,10.9,1487.2,5.5,7576.5,12.3,5197.6,10.2,33955.9,13907.1,20048.8,9963.6,77.3,4736.8,83.5,16.604145120746796,2.8096523702602103,26.27590498656013,64511.0,25.3,23909.0,20.54,8169.0,12.35,16954.4,17.6,41154.1,40.61,4300.8,62.55,35457.9,38.66,1395.4,32.98,1.4266884970784321,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.6033596071782763,1.6110235918891307,4.384946737881835,3.9106757325386496,12.15,13.61,13.77,9.07,10.85,13.5,15.12,15.3,2.88,10.62,9.36,9.36,9.36,3.622507256233947,11.25,10.08,12.06,12.0,13.0,1.0,1267.0,808.29,12.572454977988883,8.392341480697914,8.399335559404578
1996-04-01,109.7,7407.99,7937.55,-529.56,2962.81,1052.57,620.23,301.84,84.94,30861.8,10.3,4251.9,5.0,16197.9,12.0,10412.1,9.6,33955.9,13907.1,20048.8,9963.6,77.3,4736.8,83.5,16.390829856683283,2.7967220233643646,25.600994269270778,65723.0,25.3,24145.0,20.76,7894.94,8.63,17927.0,18.53,43212.2,36.1,4674.5,50.99,37084.9,34.51,1452.8,33.99,1.425316914593108,10.98,6.66,12.24,11.7,13.86,9.0,3.15,1.6114365305925016,1.6098219424466063,4.382829262978602,3.9083085108535873,12.15,13.61,13.77,9.07,10.85,13.5,15.12,15.3,2.88,10.62,9.36,9.36,9.36,3.568065027682195,11.25,10.08,12.06,12.0,13.0,1.0,1267.0,818.24,12.373795429151691,8.377192439256014,8.386449474568586
1996-05-01,108.9,7407.99,7937.55,-529.56,2962.81,1052.57,620.23,301.84,84.94,30861.8,10.3,4251.9,5.0,16197.9,12.0,10412.1,9.6,33955.9,13907.1,20048.8,9963.6,77.3,4736.8,83.5,16.25727111239969,2.7885402617692234,25.190904290241743,66880.0,25.3,24463.0,22.01,7706.0,9.37,17927.0,18.53,43212.2,36.1,4674.5,50.99,37084.9,34.51,1452.8,33.99,1.425728910000617,9.18,4.86,10.8,9.9,12.06,7.2,2.97,1.560659151066071,1.6102181884422866,4.381364577834679,3.9068094831237463,11.83,13.45,13.61,8.75,9.88,13.14,14.94,15.12,2.88,9.54,8.1,8.1,8.1,3.4686073165661244,11.25,9.72,10.98,12.0,13.0,1.0,1267.0,850.02,12.355191850568023,8.38511039196789,8.391810873903209
1996-06-01,108.6,7407.99,7937.55,-529.56,2962.81,1052.57,620.23,301.84,84.94,30861.8,10.3,4251.9,5.0,16197.9,12.0,10412.1,9.6,33955.9,13907.1,20048.8,9963.6,77.3,4736.8,83.5,16.203481146645306,2.785226104749125,25.03819883563442,68132.0,25.3,24600.0,22.69,7666.0,9.45,17927.0,18.53,43212.2,36.1,4674.5,50.99,37084.9,34.51,1452.8,33.99,1.4258745751989892,9.18,4.86,10.8,9.9,12.06,7.2,2.97,1.5371644576301007,1.6103577971109628,4.380729076953403,3.9061556261252517,11.83,13.45,13.61,8.75,9.88,13.14,14.94,15.12,2.88,9.54,8.1,8.1,8.1,3.4274955002642145,11.25,9.72,10.98,12.0,13.0,1.0,1267.0,866.16,12.349007699563867,8.387364006731367,8.39300172925758
1996-07-01,108.3,7407.99,7937.55,-529.56,2962.81,1052.57,620.23,301.84,84.94,48533.1,10.0,8194.1,4.8,24413.8,11.9,15925.1,9.6,33955.9,13907.1,20048.8,9963.6,77.3,4736.8,83.5,16.286118288851902,2.790313106241693,25.04030263308733,69346.0,25.3,25078.0,22.78,7809.31,10.1,19712.8,22.43,45098.2,31.62,5041.9,51.67,38520.8,29.86,1535.5,20.1,1.424701299581492,9.18,4.86,10.8,9.9,12.06,7.2,2.97,1.6113323938583715,1.6092634974901268,4.379877221403451,3.9051012844427326,11.83,13.45,13.61,8.75,9.88,13.14,14.94,15.12,2.88,9.54,8.1,8.1,8.1,3.3636230588518226,11.25,9.72,10.98,12.0,13.0,1.0,1267.0,896.93,12.268420326777303,8.417394391469362,8.425153795039364
1996-08-01,108.1,7407.99,7937.55,-529.56,2962.81,1052.57,620.23,301.84,84.94,48533.1,10.0,8194.1,4.8,24413.8,11.9,15925.1,9.6,33955.9,13907.1,20048.8,9963.6,77.3,4736.8,83.5,16.18904742548756,2.7843349287434687,24.711728206448438,72309.0,25.3,25729.45,15.1,8093.35,11.76,19712.8,22.43,45098.2,31.62,5041.9,51.67,38520.8,29.86,1535.5,20.1,1.424239568910215,7.47,3.33,8.28,7.92,9.0,5.4,1.98,1.616159594699485,1.6088913238284055,4.38157827220914,3.906942200609036,9.88,10.53,11.18,8.26,9.07,10.98,11.7,12.42,2.88,8.64,7.2,7.2,7.2,3.587526280724569,11.25,9.18,10.08,12.0,13.0,1.0,1267.0,931.93,12.184325914406786,8.425555508915117,8.436118880088118
1996-09-01,107.4,7407.99,7937.55,-529.56,2962.81,1052.57,620.23,301.84,84.94,48533.1,10.0,8194.1,4.8,24413.8,11.9,15925.1,9.6,33955.9,13907.1,20048.8,9963.6,77.3,4736.8,83.5,16.224614403719222,2.7865294967434475,24.524739108967267,69643.0,25.3,26230.0,16.58,8409.0,14.11,19712.8,22.43,45098.2,31.62,5041.9,51.67,38520.8,29.86,1535.5,20.1,1.4246379937293658,7.47,3.33,8.28,7.92,9.0,5.4,1.98,1.6016508945437613,1.6092552745267166,4.380521637295418,3.905835603808352,9.88,10.53,11.18,8.26,9.07,10.98,11.7,12.42,2.88,8.64,7.2,7.2,7.2,3.46017868103943,11.25,9.18,10.08,12.0,13.0,1.0,1267.0,953.63,12.179540002373587,8.432719430199231,8.440687626508446
1996-10-01,107.0,7407.99,7937.55,-529.56,2962.81,1052.57,620.23,301.84,84.94,71176.6,10.0,14015.4,5.1,33835.0,12.1,23326.2,9.4,33955.9,13907.1,20048.8,9963.6,77.3,4736.8,83.5,16.373900309521254,2.7956886225957476,24.921294411889896,73152.2,25.3,26798.2,17.09,8405.0,13.27,19712.8,22.4,47580.1,29.4,5041.9,51.7,38520.8,29.9,4017.4,6.4,1.4225950415761905,7.47,3.33,8.28,7.92,9.0,5.4,1.98,1.5808693436785113,1.6072911477019802,4.378901686622647,3.9039538366375868,9.88,10.53,11.18,8.26,9.07,10.98,11.7,12.42,2.88,8.64,7.2,7.2,7.2,3.4318050509116578,11.25,9.18,10.08,12.0,13.0,1.0,1267.0,988.5,12.203518577468019,8.478071999714698,8.483684868429329
1996-11-01,106.9,7407.99,7937.55,-529.56,2962.81,1052.57,620.23,301.84,84.94,71176.6,10.0,14015.4,5.1,33835.0,12.1,23326.2,9.4,33955.9,13907.1,20048.8,9963.6,77.3,4736.8,83.5,16.33042957263035,2.7930302123700246,24.83299116599184,74142.0,25.3,27422.0,17.05,8705.0,12.57,19712.8,22.4,47580.1,29.4,5041.9,51.7,38520.8,29.9,4017.4,6.4,1.4225062713170207,7.47,3.33,8.28,7.92,9.0,5.4,1.98,1.5595546067976356,1.6072147275798077,4.3786079633631445,3.903650958149254,9.88,10.53,11.18,8.26,9.07,10.98,11.7,12.42,2.88,8.64,7.2,7.2,7.2,3.4355588152114667,11.25,9.18,10.08,12.0,13.0,1.0,1267.0,1023.06,12.192193576349435,8.474824374240416,8.480047886086195
1996-12-01,107.0,7407.99,7937.55,-529.56,2962.81,1052.57,620.23,301.84,84.94,71176.6,10.0,14015.4,5.1,33835.0,12.1,23326.2,9.4,33955.9,13907.1,20048.8,9963.6,77.3,4736.8,83.5,16.359335989391337,2.794798742905391,24.932523205477768,76094.9,25.3,28514.8,18.9,8802.0,11.6,19712.8,22.4,47580.1,29.4,5041.9,51.7,38520.8,29.9,4017.4,6.4,1.4224754321234834,7.47,3.33,8.28,7.92,9.0,5.4,1.98,1.4944619288834757,1.6071714483658919,4.378164522952159,3.903163985129625,9.88,10.53,11.18,8.26,9.07,10.98,11.7,12.42,2.88,8.64,7.2,7.2,7.2,3.3914461039526143,11.25,9.18,10.08,12.0,13.0,1.0,1267.0,1050.49,12.209072839883635,8.468123067006847,8.472746446152746
1997-01-01,105.9,8651.14,9233.56,-582.42,3283.92,1324.27,678.7,319.49,84.94,16256.7,10.4,1675.5,5.0,8433.5,10.3,6147.7,12.2,36921.5,14575.8,22345.7,11219.1,76.7,4003.0,86.6,15.727304883363509,2.7553983663042465,25.58947289019426,78648.0,34.67,30573.0,21.35,11493.0,33.64,21953.1,29.48,49854.7,21.14,6056.3,40.82,42771.2,20.63,1027.2,-26.39,1.4263876450431225,7.47,3.33,8.28,7.92,9.0,5.4,1.98,1.4537015511065992,1.6104657940140494,4.375947000669506,3.9006995435774314,9.88,10.53,11.18,8.26,9.07,10.98,11.7,12.42,2.88,8.64,7.2,7.2,7.2,3.0790716713573114,11.25,9.18,10.08,12.0,13.0,1.0,1267.0,1086.79,12.516434762435617,8.242888086784612,8.250592581512441
1997-02-01,105.6,8651.14,9233.56,-582.42,3283.92,1324.27,678.7,319.49,84.94,16256.7,10.4,1675.5,5.0,8433.5,10.3,6147.7,12.2,36921.5,14575.8,22345.7,11219.1,76.7,4003.0,86.6,14.323594044697032,2.661908110817026,22.793614803013163,78998.0,23.86,29103.0,15.23,10080.0,8.38,21953.1,29.48,49854.7,21.14,6056.3,40.82,42771.2,20.63,1027.2,-26.39,1.4275460470656274,7.47,3.33,8.28,7.92,9.0,5.4,1.98,1.6313075787980806,1.6121614611544273,4.379743871163366,3.9055722472840415,9.88,10.53,11.18,8.26,9.07,10.98,11.7,12.42,2.88,8.64,7.2,7.2,7.2,3.6388350172605453,11.25,9.18,10.08,12.0,13.0,1.0,1267.0,1103.15,12.133973579805426,8.309897736752175,8.318658723743692
1997-03-01,104.0,8651.14,9233.56,-582.42,3283.92,1324.27,678.7,319.49,84.94,16256.7,10.4,1675.5,5.0,8433.5,10.3,6147.7,12.2,36921.5,14575.8,22345.7,11219.1,76.7,4003.0,86.6,14.360277419816391,2.664465882362188,22.434197081518104,79889.0,23.84,29058.0,21.54,9282.0,13.62,21953.1,29.48,49854.7,21.14,6056.3,40.82,42771.2,20.63,1027.2,-26.39,1.4289204305806618,7.47,3.33,8.28,7.92,9.0,5.4,1.98,1.5260395433384184,1.6134098832687755,4.376672466099425,3.902360297348265,9.88,10.53,11.18,8.26,9.07,10.98,11.7,12.42,2.88,8.64,7.2,7.2,7.2,3.2637938517472285,11.25,9.18,10.08,12.0,13.0,1.0,1267.0,1120.55,12.16102527406928,8.331472992978195,8.333790624550566
