Date,Open,High,Low,Close,Adj Close,Volume
1995-03-27,629.359985,629.359985,629.359985,629.359985,629.359985,0
1995-03-28,626.549988,626.549988,626.549988,626.549988,626.549988,0
1995-03-29,637.150024,637.150024,637.150024,637.150024,637.150024,0
1995-03-30,630.929993,630.929993,630.929993,630.929993,630.929993,0
1995-03-31,646.919983,646.919983,646.919983,646.919983,646.919983,0
1995-04-03,656.880005,656.880005,656.880005,656.880005,656.880005,0
1995-04-04,660.159973,660.159973,660.159973,660.159973,660.159973,0
1995-04-05,649.700012,649.700012,649.700012,649.700012,649.700012,0
1995-04-06,659.059998,659.059998,659.059998,659.059998,659.059998,0
1995-04-07,673.719971,673.719971,673.719971,673.719971,673.719971,0
1995-04-10,667.390015,667.390015,667.390015,667.390015,667.390015,0
1995-04-11,641.080017,641.080017,641.080017,641.080017,641.080017,0
1995-04-12,644.739990,644.739990,644.739990,644.739990,644.739990,0
1995-04-13,632.760010,632.760010,632.760010,632.760010,632.760010,0
1995-04-14,640.039978,640.039978,640.039978,640.039978,640.039978,0
1995-04-17,631.260010,631.260010,631.260010,631.260010,631.260010,0
1995-04-18,625.520020,625.520020,625.520020,625.520020,625.520020,0
1995-04-19,631.510010,631.510010,631.510010,631.510010,631.510010,0
1995-04-20,645.200012,645.200012,645.200012,645.200012,645.200012,0
1995-04-21,635.989990,635.989990,635.989990,635.989990,635.989990,0
1995-04-24,619.729980,619.729980,619.729980,619.729980,619.729980,0
1995-04-25,619.840027,619.840027,619.840027,619.840027,619.840027,0
1995-04-26,601.830017,601.830017,601.830017,601.830017,601.830017,0
1995-04-27,573.309998,573.309998,573.309998,573.309998,573.309998,0
1995-04-28,579.929993,579.929993,579.929993,579.929993,579.929993,0
1995-05-01,579.929993,579.929993,579.929993,579.929993,579.929993,0
1995-05-02,579.039978,579.039978,579.039978,579.039978,579.039978,0
1995-05-03,580.380005,580.380005,580.380005,580.380005,580.380005,0
1995-05-04,571.200012,571.200012,571.200012,571.200012,571.200012,0
1995-05-05,574.169983,574.169983,574.169983,574.169983,574.169983,0
1995-05-08,571.510010,571.510010,571.510010,571.510010,571.510010,0
1995-05-09,578.500000,578.500000,578.500000,578.500000,578.500000,0
1995-05-10,565.140015,565.140015,565.140015,565.140015,565.140015,0
1995-05-11,568.059998,568.059998,568.059998,568.059998,568.059998,0
1995-05-12,584.840027,584.840027,584.840027,584.840027,584.840027,0
1995-05-15,582.039978,582.039978,582.039978,582.039978,582.039978,0
1995-05-16,578.849976,578.849976,578.849976,578.849976,578.849976,0
1995-05-17,582.890015,582.890015,582.890015,582.890015,582.890015,0
1995-05-18,763.510010,763.510010,763.510010,763.510010,763.510010,0
1995-05-19,855.809998,855.809998,855.809998,855.809998,855.809998,0
1995-05-22,897.419983,897.419983,897.419983,897.419983,897.419983,0
1995-05-23,750.299988,750.299988,750.299988,750.299988,750.299988,0
1995-05-24,741.929993,741.929993,741.929993,741.929993,741.929993,0
1995-05-25,696.849976,696.849976,696.849976,696.849976,696.849976,0
1995-05-26,727.619995,727.619995,727.619995,727.619995,727.619995,0
1995-05-29,710.590027,710.590027,710.590027,710.590027,710.590027,0
1995-05-30,711.000000,711.000000,711.000000,711.000000,711.000000,0
1995-05-31,700.510010,700.510010,700.510010,700.510010,700.510010,0
1995-06-01,708.669983,708.669983,708.669983,708.669983,708.669983,0
1995-06-02,716.820007,716.820007,716.820007,716.820007,716.820007,0
1995-06-05,691.640015,691.640015,691.640015,691.640015,691.640015,0
1995-06-06,689.130005,689.130005,689.130005,689.130005,689.130005,0
1995-06-07,716.450012,716.450012,716.450012,716.450012,716.450012,0
1995-06-08,695.929993,695.929993,695.929993,695.929993,695.929993,0
1995-06-09,702.619995,702.619995,702.619995,702.619995,702.619995,0
1995-06-12,698.719971,698.719971,698.719971,698.719971,698.719971,0
1995-06-13,698.950012,698.950012,698.950012,698.950012,698.950012,0
1995-06-14,689.219971,689.219971,689.219971,689.219971,689.219971,0
1995-06-15,646.849976,646.849976,646.849976,646.849976,646.849976,0
1995-06-16,646.539978,646.539978,646.539978,646.539978,646.539978,0
1995-06-19,638.960022,638.960022,638.960022,638.960022,638.960022,0
1995-06-20,640.659973,640.659973,640.659973,640.659973,640.659973,0
1995-06-21,651.809998,651.809998,651.809998,651.809998,651.809998,0
1995-06-22,644.469971,644.469971,644.469971,644.469971,644.469971,0
1995-06-23,650.140015,650.140015,650.140015,650.140015,650.140015,0
1995-06-26,653.400024,653.400024,653.400024,653.400024,653.400024,0
1995-06-27,649.929993,649.929993,649.929993,649.929993,649.929993,0
1995-06-28,647.640015,647.640015,647.640015,647.640015,647.640015,0
1995-06-29,643.919983,643.919983,643.919983,643.919983,643.919983,0
1995-06-30,630.580017,630.580017,630.580017,630.580017,630.580017,0
1995-07-03,613.179993,613.179993,613.179993,613.179993,613.179993,0
1995-07-04,620.619995,620.619995,620.619995,620.619995,620.619995,0
1995-07-05,636.030029,636.030029,636.030029,636.030029,636.030029,0
1995-07-06,637.770020,637.770020,637.770020,637.770020,637.770020,0
1995-07-07,666.780029,666.780029,666.780029,666.780029,666.780029,0
1995-07-10,666.239990,666.239990,666.239990,666.239990,666.239990,0
1995-07-11,649.190002,649.190002,649.190002,649.190002,649.190002,0
1995-07-12,648.909973,648.909973,648.909973,648.909973,648.909973,0
1995-07-13,656.150024,656.150024,656.150024,656.150024,656.150024,0
1995-07-14,652.799988,652.799988,652.799988,652.799988,652.799988,0
1995-07-17,695.450012,695.450012,695.450012,695.450012,695.450012,0
1995-07-18,715.469971,715.469971,715.469971,715.469971,715.469971,0
1995-07-19,690.979980,690.979980,690.979980,690.979980,690.979980,0
1995-07-20,690.299988,690.299988,690.299988,690.299988,690.299988,0
1995-07-21,693.559998,693.559998,693.559998,693.559998,693.559998,0
1995-07-24,709.919983,709.919983,709.919983,709.919983,709.919983,0
1995-07-25,703.580017,703.580017,703.580017,703.580017,703.580017,0
1995-07-26,691.119995,691.119995,691.119995,691.119995,691.119995,0
1995-07-27,697.719971,697.719971,697.719971,697.719971,697.719971,0
1995-07-28,695.419983,695.419983,695.419983,695.419983,695.419983,0
1995-07-31,695.549988,695.549988,695.549988,695.549988,695.549988,0
1995-08-01,715.400024,715.400024,715.400024,715.400024,715.400024,0
1995-08-02,699.989990,699.989990,699.989990,699.989990,699.989990,0
1995-08-03,703.440002,703.440002,703.440002,703.440002,703.440002,0
1995-08-04,709.880005,709.880005,709.880005,709.880005,709.880005,0
1995-08-07,718.080017,718.080017,718.080017,718.080017,718.080017,0
1995-08-08,712.530029,712.530029,712.530029,712.530029,712.530029,0
1995-08-09,717.460022,717.460022,717.460022,717.460022,717.460022,0
1995-08-10,735.150024,735.150024,735.150024,735.150024,735.150024,0
1995-08-11,744.989990,744.989990,744.989990,744.989990,744.989990,0
1995-08-14,776.130005,776.130005,776.130005,776.130005,776.130005,0
1995-08-15,751.479980,751.479980,751.479980,751.479980,751.479980,0
1995-08-16,767.659973,767.659973,767.659973,767.659973,767.659973,0
1995-08-17,769.450012,769.450012,769.450012,769.450012,769.450012,0
1995-08-18,757.429993,757.429993,757.429993,757.429993,757.429993,0
1995-08-21,739.059998,739.059998,739.059998,739.059998,739.059998,0
1995-08-22,739.859985,739.859985,739.859985,739.859985,739.859985,0
1995-08-23,729.890015,729.890015,729.890015,729.890015,729.890015,0
1995-08-24,733.849976,733.849976,733.849976,733.849976,733.849976,0
1995-08-25,727.580017,727.580017,727.580017,727.580017,727.580017,0
1995-08-28,725.619995,725.619995,725.619995,725.619995,725.619995,0
1995-08-29,722.080017,722.080017,722.080017,722.080017,722.080017,0
1995-08-30,715.729980,715.729980,715.729980,715.729980,715.729980,0
1995-08-31,723.869995,723.869995,723.869995,723.869995,723.869995,0
1995-09-01,728.840027,728.840027,728.840027,728.840027,728.840027,0
1995-09-04,737.890015,737.890015,737.890015,737.890015,737.890015,0
1995-09-05,739.530029,739.530029,739.530029,739.530029,739.530029,0
1995-09-06,753.750000,753.750000,753.750000,753.750000,753.750000,0
1995-09-07,753.840027,753.840027,753.840027,753.840027,753.840027,0
1995-09-08,751.080017,751.080017,751.080017,751.080017,751.080017,0
1995-09-11,775.450012,775.450012,775.450012,775.450012,775.450012,0
1995-09-12,763.690002,763.690002,763.690002,763.690002,763.690002,0
1995-09-13,763.179993,763.179993,763.179993,763.179993,763.179993,0
1995-09-14,758.130005,758.130005,758.130005,758.130005,758.130005,0
1995-09-15,755.929993,755.929993,755.929993,755.929993,755.929993,0
1995-09-18,757.400024,757.400024,757.400024,757.400024,757.400024,0
1995-09-19,736.739990,736.739990,736.739990,736.739990,736.739990,0
1995-09-20,726.140015,726.140015,726.140015,726.140015,726.140015,0
1995-09-21,731.169983,731.169983,731.169983,731.169983,731.169983,0
1995-09-22,730.010010,730.010010,730.010010,730.010010,730.010010,0
1995-09-25,723.349976,723.349976,723.349976,723.349976,723.349976,0
1995-09-26,728.859985,728.859985,728.859985,728.859985,728.859985,0
1995-09-27,708.460022,708.460022,708.460022,708.460022,708.460022,0
1995-09-28,711.190002,711.190002,711.190002,711.190002,711.190002,0
1995-09-29,722.429993,722.429993,722.429993,722.429993,722.429993,0
1995-10-02,722.427002,722.427002,722.427002,722.427002,722.427002,0
1995-10-03,722.427002,722.427002,722.427002,722.427002,722.427002,0
1995-10-04,717.789978,717.789978,717.789978,717.789978,717.789978,0
1995-10-05,724.880005,724.880005,724.880005,724.880005,724.880005,0
1995-10-06,719.960022,719.960022,719.960022,719.960022,719.960022,0
1995-10-09,706.289978,706.289978,706.289978,706.289978,706.289978,0
1995-10-10,708.630005,708.630005,708.630005,708.630005,708.630005,0
1995-10-11,710.890015,710.890015,710.890015,710.890015,710.890015,0
1995-10-12,704.400024,704.400024,704.400024,704.400024,704.400024,0
1995-10-13,702.979980,702.979980,702.979980,702.979980,702.979980,0
1995-10-16,701.340027,701.340027,701.340027,701.340027,701.340027,0
1995-10-17,702.400024,702.400024,702.400024,702.400024,702.400024,0
1995-10-18,716.830017,716.830017,716.830017,716.830017,716.830017,0
1995-10-19,702.789978,702.789978,702.789978,702.789978,702.789978,0
1995-10-20,726.289978,726.289978,726.289978,726.289978,726.289978,0
1995-10-23,723.090027,723.090027,723.090027,723.090027,723.090027,0
1995-10-24,723.570007,723.570007,723.570007,723.570007,723.570007,0
1995-10-25,760.409973,760.409973,760.409973,760.409973,760.409973,0
1995-10-26,731.469971,731.469971,731.469971,731.469971,731.469971,0
1995-10-27,722.369995,722.369995,722.369995,722.369995,722.369995,0
1995-10-30,722.780029,722.780029,722.780029,722.780029,722.780029,0
1995-10-31,717.320007,717.320007,717.320007,717.320007,717.320007,0
1995-11-01,723.390015,723.390015,723.390015,723.390015,723.390015,0
1995-11-02,721.700012,721.700012,721.700012,721.700012,721.700012,0
1995-11-03,727.789978,727.789978,727.789978,727.789978,727.789978,0
1995-11-06,736.150024,736.150024,736.150024,736.150024,736.150024,0
1995-11-07,729.690002,729.690002,729.690002,729.690002,729.690002,0
1995-11-08,711.609985,711.609985,711.609985,711.609985,711.609985,0
1995-11-09,711.200012,711.200012,711.200012,711.200012,711.200012,0
1995-11-10,708.760010,708.760010,708.760010,708.760010,708.760010,0
1995-11-13,688.700012,688.700012,688.700012,688.700012,688.700012,0
1995-11-14,688.869995,688.869995,688.869995,688.869995,688.869995,0
1995-11-15,692.200012,692.200012,692.200012,692.200012,692.200012,0
1995-11-16,682.440002,682.440002,682.440002,682.440002,682.440002,0
1995-11-17,676.190002,676.190002,676.190002,676.190002,676.190002,0
1995-11-20,674.739990,674.739990,674.739990,674.739990,674.739990,0
1995-11-21,678.419983,678.419983,678.419983,678.419983,678.419983,0
1995-11-22,663.320007,663.320007,663.320007,663.320007,663.320007,0
1995-11-23,658.369995,658.369995,658.369995,658.369995,658.369995,0
1995-11-24,659.369995,659.369995,659.369995,659.369995,659.369995,0
1995-11-27,645.030029,645.030029,645.030029,645.030029,645.030029,0
1995-11-28,652.570007,652.570007,652.570007,652.570007,652.570007,0
1995-11-29,641.590027,641.590027,641.590027,641.590027,641.590027,0
1995-11-30,641.140015,641.140015,641.140015,641.140015,641.140015,0
1995-12-01,633.809998,633.809998,633.809998,633.809998,633.809998,0
1995-12-04,634.919983,634.919983,634.919983,634.919983,634.919983,0
1995-12-05,637.219971,637.219971,637.219971,637.219971,637.219971,0
1995-12-06,628.429993,628.429993,628.429993,628.429993,628.429993,0
1995-12-07,631.840027,631.840027,631.840027,631.840027,631.840027,0
1995-12-08,636.780029,636.780029,636.780029,636.780029,636.780029,0
1995-12-11,619.260010,619.260010,619.260010,619.260010,619.260010,0
1995-12-12,629.450012,629.450012,629.450012,629.450012,629.450012,0
1995-12-13,613.799988,613.799988,613.799988,613.799988,613.799988,0
1995-12-14,614.750000,614.750000,614.750000,614.750000,614.750000,0
1995-12-15,603.890015,603.890015,603.890015,603.890015,603.890015,0
1995-12-18,592.140015,592.140015,592.140015,592.140015,592.140015,0
1995-12-19,592.059998,592.059998,592.059998,592.059998,592.059998,0
1995-12-20,601.039978,601.039978,601.039978,601.039978,601.039978,0
1995-12-21,597.429993,597.429993,597.429993,597.429993,597.429993,0
1995-12-22,594.239990,594.239990,594.239990,594.239990,594.239990,0
1995-12-25,580.030029,580.030029,580.030029,580.030029,580.030029,0
1995-12-26,572.219971,572.219971,572.219971,572.219971,572.219971,0
1995-12-27,570.400024,570.400024,570.400024,570.400024,570.400024,0
1995-12-28,556.820007,556.820007,556.820007,556.820007,556.820007,0
1995-12-29,555.289978,555.289978,555.289978,555.289978,555.289978,0
1996-01-01,555.280029,555.280029,555.280029,555.280029,555.280029,0
1996-01-02,537.869995,537.869995,537.869995,537.869995,537.869995,0
1996-01-03,542.419983,542.419983,542.419983,542.419983,542.419983,0
1996-01-04,558.760010,558.760010,558.760010,558.760010,558.760010,0
1996-01-05,536.369995,536.369995,536.369995,536.369995,536.369995,0
1996-01-08,539.169983,539.169983,539.169983,539.169983,539.169983,0
1996-01-09,558.619995,558.619995,558.619995,558.619995,558.619995,0
1996-01-10,547.619995,547.619995,547.619995,547.619995,547.619995,0
1996-01-11,545.640015,545.640015,545.640015,545.640015,545.640015,0
1996-01-12,547.109985,547.109985,547.109985,547.109985,547.109985,0
1996-01-15,551.039978,551.039978,551.039978,551.039978,551.039978,0
1996-01-16,547.760010,547.760010,547.760010,547.760010,547.760010,0
1996-01-17,537.309998,537.309998,537.309998,537.309998,537.309998,0
1996-01-18,517.630005,517.630005,517.630005,517.630005,517.630005,0
1996-01-19,523.510010,523.510010,523.510010,523.510010,523.510010,0
1996-01-22,516.460022,516.460022,516.460022,516.460022,516.460022,0
1996-01-23,519.599976,519.599976,519.599976,519.599976,519.599976,0
1996-01-24,522.630005,522.630005,522.630005,522.630005,522.630005,0
1996-01-25,521.369995,521.369995,521.369995,521.369995,521.369995,0
1996-01-26,525.570007,525.570007,525.570007,525.570007,525.570007,0
1996-01-29,529.140015,529.140015,529.140015,529.140015,529.140015,0
1996-01-30,532.570007,532.570007,532.570007,532.570007,532.570007,0
1996-01-31,537.349976,537.349976,537.349976,537.349976,537.349976,0
1996-02-01,536.679993,536.679993,536.679993,536.679993,536.679993,0
1996-02-02,536.039978,536.039978,536.039978,536.039978,536.039978,0
1996-02-05,522.849976,522.849976,522.849976,522.849976,522.849976,0
1996-02-06,520.690002,520.690002,520.690002,520.690002,520.690002,0
1996-02-07,524.299988,524.299988,524.299988,524.299988,524.299988,0
1996-02-08,521.859985,521.859985,521.859985,521.859985,521.859985,0
1996-02-09,525.409973,525.409973,525.409973,525.409973,525.409973,0
1996-02-12,523.849976,523.849976,523.849976,523.849976,523.849976,0
1996-02-13,529.580017,529.580017,529.580017,529.580017,529.580017,0
1996-02-14,529.250000,529.250000,529.250000,529.250000,529.250000,0
1996-02-15,536.979980,536.979980,536.979980,536.979980,536.979980,0
1996-02-16,552.940002,552.940002,552.940002,552.940002,552.940002,0
1996-02-19,552.929993,552.929993,552.929993,552.929993,552.929993,0
1996-02-20,552.934998,552.934998,552.934998,552.934998,552.934998,0
1996-02-21,552.940002,552.940002,552.940002,552.940002,552.940002,0
1996-02-22,552.929993,552.929993,552.929993,552.929993,552.929993,0
1996-02-23,552.929993,552.929993,552.929993,552.929993,552.929993,0
1996-02-26,552.929993,552.929993,552.929993,552.929993,552.929993,0
1996-02-27,552.929993,552.929993,552.929993,552.929993,552.929993,0
1996-02-28,552.929993,552.929993,552.929993,552.929993,552.929993,0
1996-02-29,552.929993,552.929993,552.929993,552.929993,552.929993,0
1996-03-01,552.929993,552.929993,552.929993,552.929993,552.929993,0
1996-03-04,601.979980,601.979980,601.979980,601.979980,601.979980,0
1996-03-05,587.059998,587.059998,587.059998,587.059998,587.059998,0
1996-03-06,559.700012,559.700012,559.700012,559.700012,559.700012,0
1996-03-07,569.330017,569.330017,569.330017,569.330017,569.330017,0
1996-03-08,573.130005,573.130005,573.130005,573.130005,573.130005,0
1996-03-11,568.119995,568.119995,568.119995,568.119995,568.119995,0
1996-03-12,563.880005,563.880005,563.880005,563.880005,563.880005,0
1996-03-13,563.200012,563.200012,563.200012,563.200012,563.200012,0
1996-03-14,562.299988,562.299988,562.299988,562.299988,562.299988,0
1996-03-15,562.390015,562.390015,562.390015,562.390015,562.390015,0
1996-03-18,567.869995,567.869995,567.869995,567.869995,567.869995,0
1996-03-19,566.549988,566.549988,566.549988,566.549988,566.549988,0
1996-03-20,569.669983,569.669983,569.669983,569.669983,569.669983,0
1996-03-21,569.760010,569.760010,569.760010,569.760010,569.760010,0
1996-03-22,570.179993,570.179993,570.179993,570.179993,570.179993,0
1996-03-25,570.239990,570.239990,570.239990,570.239990,570.239990,0
1996-03-26,563.520020,563.520020,563.520020,563.520020,563.520020,0
1996-03-27,562.349976,562.349976,562.349976,562.349976,562.349976,0
1996-03-28,554.039978,554.039978,554.039978,554.039978,554.039978,0
1996-03-29,556.390015,556.390015,556.390015,556.390015,556.390015,0
1996-04-01,566.190002,566.190002,566.190002,566.190002,566.190002,0
1996-04-02,557.210022,557.210022,557.210022,557.210022,557.210022,0
1996-04-03,560.979980,560.979980,560.979980,560.979980,560.979980,0
1996-04-04,563.190002,563.190002,563.190002,563.190002,563.190002,0
1996-04-05,582.530029,582.530029,582.530029,582.530029,582.530029,0
1996-04-08,581.380005,581.380005,581.380005,581.380005,581.380005,0
1996-04-09,578.070007,578.070007,578.070007,578.070007,578.070007,0
1996-04-10,579.820007,579.820007,579.820007,579.820007,579.820007,0
1996-04-11,583.380005,583.380005,583.380005,583.380005,583.380005,0
1996-04-12,586.960022,586.960022,586.960022,586.960022,586.960022,0
1996-04-15,584.669983,584.669983,584.669983,584.669983,584.669983,0
1996-04-16,590.849976,590.849976,590.849976,590.849976,590.849976,0
1996-04-17,593.380005,593.380005,593.380005,593.380005,593.380005,0
1996-04-18,600.280029,600.280029,600.280029,600.280029,600.280029,0
1996-04-19,618.119995,618.119995,618.119995,618.119995,618.119995,0
1996-04-22,613.969971,613.969971,613.969971,613.969971,613.969971,0
1996-04-23,623.770020,623.770020,623.770020,623.770020,623.770020,0
1996-04-24,664.650024,664.650024,664.650024,664.650024,664.650024,0
1996-04-25,652.669983,652.669983,652.669983,652.669983,652.669983,0
1996-04-26,707.609985,707.609985,707.609985,707.609985,707.609985,0
1996-04-29,738.619995,738.619995,738.619995,738.619995,738.619995,0
1996-04-30,681.159973,681.159973,681.159973,681.159973,681.159973,0
1996-05-01,681.159973,681.159973,681.159973,681.159973,681.159973,0
1996-05-02,654.429993,654.429993,654.429993,654.429993,654.429993,0
1996-05-03,650.039978,650.039978,650.039978,650.039978,650.039978,0
1996-05-06,671.280029,671.280029,671.280029,671.280029,671.280029,0
1996-05-07,661.159973,661.159973,661.159973,661.159973,661.159973,0
1996-05-08,661.270020,661.270020,661.270020,661.270020,661.270020,0
1996-05-09,656.900024,656.900024,656.900024,656.900024,656.900024,0
1996-05-10,661.469971,661.469971,661.469971,661.469971,661.469971,0
1996-05-13,666.109985,666.109985,666.109985,666.109985,666.109985,0
1996-05-14,665.419983,665.419983,665.419983,665.419983,665.419983,0
1996-05-15,682.049988,682.049988,682.049988,682.049988,682.049988,0
1996-05-16,683.080017,683.080017,683.080017,683.080017,683.080017,0
1996-05-17,711.929993,711.929993,711.929993,711.929993,711.929993,0
1996-05-20,703.080017,703.080017,703.080017,703.080017,703.080017,0
1996-05-21,661.849976,661.849976,661.849976,661.849976,661.849976,0
1996-05-22,668.619995,668.619995,668.619995,668.619995,668.619995,0
1996-05-23,642.669983,642.669983,642.669983,642.669983,642.669983,0
1996-05-24,639.799988,639.799988,639.799988,639.799988,639.799988,0
1996-05-27,637.960022,637.960022,637.960022,637.960022,637.960022,0
1996-05-28,646.909973,646.909973,646.909973,646.909973,646.909973,0
1996-05-29,650.559998,650.559998,650.559998,650.559998,650.559998,0
1996-05-30,636.359985,636.359985,636.359985,636.359985,636.359985,0
1996-05-31,643.650024,643.650024,643.650024,643.650024,643.650024,0
1996-06-03,641.090027,641.090027,641.090027,641.090027,641.090027,0
1996-06-04,651.510010,651.510010,651.510010,651.510010,651.510010,0
1996-06-05,696.969971,696.969971,696.969971,696.969971,696.969971,0
1996-06-06,702.640015,702.640015,702.640015,702.640015,702.640015,0
1996-06-07,727.340027,727.340027,727.340027,727.340027,727.340027,0
1996-06-10,764.390015,764.390015,764.390015,764.390015,764.390015,0
1996-06-11,752.260010,752.260010,752.260010,752.260010,752.260010,0
1996-06-12,755.770020,755.770020,755.770020,755.770020,755.770020,0
1996-06-13,768.679993,768.679993,768.679993,768.679993,768.679993,0
1996-06-14,777.280029,777.280029,777.280029,777.280029,777.280029,0
1996-06-17,752.000000,752.000000,752.000000,752.000000,752.000000,0
1996-06-18,793.559998,793.559998,793.559998,793.559998,793.559998,0
1996-06-19,796.909973,796.909973,796.909973,796.909973,796.909973,0
1996-06-20,793.590027,793.590027,793.590027,793.590027,793.590027,0
1996-06-21,796.109985,796.109985,796.109985,796.109985,796.109985,0
1996-06-24,793.340027,793.340027,793.340027,793.340027,793.340027,0
1996-06-25,780.650024,780.650024,780.650024,780.650024,780.650024,0
1996-06-26,801.460022,801.460022,801.460022,801.460022,801.460022,0
1996-06-27,806.460022,806.460022,806.460022,806.460022,806.460022,0
1996-06-28,804.250000,804.250000,804.250000,804.250000,804.250000,0
1996-07-01,761.119995,761.119995,761.119995,761.119995,761.119995,0
1996-07-02,759.710022,759.710022,759.710022,759.710022,759.710022,0
1996-07-03,786.130005,786.130005,786.130005,786.130005,786.130005,0
1996-07-04,785.429993,785.429993,785.429993,785.429993,785.429993,0
1996-07-05,785.380005,785.380005,785.380005,785.380005,785.380005,0
1996-07-08,807.340027,807.340027,807.340027,807.340027,807.340027,0
1996-07-09,817.609985,817.609985,817.609985,817.609985,817.609985,0
1996-07-10,820.049988,820.049988,820.049988,820.049988,820.049988,0
1996-07-11,792.070007,792.070007,792.070007,792.070007,792.070007,0
1996-07-12,796.409973,796.409973,796.409973,796.409973,796.409973,0
1996-07-15,789.159973,789.159973,789.159973,789.159973,789.159973,0
1996-07-16,823.080017,823.080017,823.080017,823.080017,823.080017,0
1996-07-17,808.989990,808.989990,808.989990,808.989990,808.989990,0
1996-07-18,818.039978,818.039978,818.039978,818.039978,818.039978,0
1996-07-19,856.929993,856.929993,856.929993,856.929993,856.929993,0
1996-07-22,884.940002,884.940002,884.940002,884.940002,884.940002,0
1996-07-23,871.469971,871.469971,871.469971,871.469971,871.469971,0
1996-07-24,887.599976,887.599976,887.599976,887.599976,887.599976,0
1996-07-25,868.159973,868.159973,868.159973,868.159973,868.159973,0
1996-07-26,845.119995,845.119995,845.119995,845.119995,845.119995,0
1996-07-29,855.419983,855.419983,855.419983,855.419983,855.419983,0
1996-07-30,836.929993,836.929993,836.929993,836.929993,836.929993,0
1996-07-31,822.479980,822.479980,822.479980,822.479980,822.479980,0
1996-08-01,835.109985,835.109985,835.109985,835.109985,835.109985,0
1996-08-02,838.880005,838.880005,838.880005,838.880005,838.880005,0
1996-08-05,853.190002,853.190002,853.190002,853.190002,853.190002,0
1996-08-06,862.219971,862.219971,862.219971,862.219971,862.219971,0
1996-08-07,867.270020,867.270020,867.270020,867.270020,867.270020,0
1996-08-08,876.000000,876.000000,876.000000,876.000000,876.000000,0
1996-08-09,871.599976,871.599976,871.599976,871.599976,871.599976,0
1996-08-12,886.049988,886.049988,886.049988,886.049988,886.049988,0
1996-08-13,874.809998,874.809998,874.809998,874.809998,874.809998,0
1996-08-14,871.650024,871.650024,871.650024,871.650024,871.650024,0
1996-08-15,865.830017,865.830017,865.830017,865.830017,865.830017,0
1996-08-16,853.869995,853.869995,853.869995,853.869995,853.869995,0
1996-08-19,835.619995,835.619995,835.619995,835.619995,835.619995,0
1996-08-20,822.440002,822.440002,822.440002,822.440002,822.440002,0
1996-08-21,833.609985,833.609985,833.609985,833.609985,833.609985,0
1996-08-22,818.200012,818.200012,818.200012,818.200012,818.200012,0
1996-08-23,803.690002,803.690002,803.690002,803.690002,803.690002,0
1996-08-26,773.070007,773.070007,773.070007,773.070007,773.070007,0
1996-08-27,787.469971,787.469971,787.469971,787.469971,787.469971,0
1996-08-28,796.840027,796.840027,796.840027,796.840027,796.840027,0
1996-08-29,788.729980,788.729980,788.729980,788.729980,788.729980,0
1996-08-30,809.940002,809.940002,809.940002,809.940002,809.940002,0
1996-09-02,804.780029,804.780029,804.780029,804.780029,804.780029,0
1996-09-03,800.219971,800.219971,800.219971,800.219971,800.219971,0
1996-09-04,812.020020,812.020020,812.020020,812.020020,812.020020,0
1996-09-05,814.380005,814.380005,814.380005,814.380005,814.380005,0
1996-09-06,801.229980,801.229980,801.229980,801.229980,801.229980,0
1996-09-09,793.590027,793.590027,793.590027,793.590027,793.590027,0
1996-09-10,764.450012,764.450012,764.450012,764.450012,764.450012,0
1996-09-11,769.250000,769.250000,769.250000,769.250000,769.250000,0
1996-09-12,757.090027,757.090027,757.090027,757.090027,757.090027,0
1996-09-13,779.070007,779.070007,779.070007,779.070007,779.070007,0
1996-09-16,778.289978,778.289978,778.289978,778.289978,778.289978,0
1996-09-17,776.479980,776.479980,776.479980,776.479980,776.479980,0
1996-09-18,760.760010,760.760010,760.760010,760.760010,760.760010,0
1996-09-19,769.099976,769.099976,769.099976,769.099976,769.099976,0
1996-09-20,805.539978,805.539978,805.539978,805.539978,805.539978,0
1996-09-23,851.989990,851.989990,851.989990,851.989990,851.989990,0
1996-09-24,849.919983,849.919983,849.919983,849.919983,849.919983,0
1996-09-25,835.179993,835.179993,835.179993,835.179993,835.179993,0
1996-09-26,854.659973,854.659973,854.659973,854.659973,854.659973,0
1996-09-27,875.530029,875.530029,875.530029,875.530029,875.530029,0
1996-09-30,875.530029,875.530029,875.530029,875.530029,875.530029,0
1996-10-01,854.659973,854.659973,854.659973,854.659973,854.659973,0
1996-10-02,854.659973,854.659973,854.659973,854.659973,854.659973,0
1996-10-03,865.489990,865.489990,865.489990,865.489990,865.489990,0
1996-10-04,863.460022,863.460022,863.460022,863.460022,863.460022,0
1996-10-07,864.659973,864.659973,864.659973,864.659973,864.659973,0
1996-10-08,877.609985,877.609985,877.609985,877.609985,877.609985,0
1996-10-09,874.010010,874.010010,874.010010,874.010010,874.010010,0
1996-10-10,904.099976,904.099976,904.099976,904.099976,904.099976,0
1996-10-11,909.890015,909.890015,909.890015,909.890015,909.890015,0
1996-10-14,940.789978,940.789978,940.789978,940.789978,940.789978,0
1996-10-15,937.289978,937.289978,937.289978,937.289978,937.289978,0
1996-10-16,933.880005,933.880005,933.880005,933.880005,933.880005,0
1996-10-17,952.320007,952.320007,952.320007,952.320007,952.320007,0
1996-10-18,939.929993,939.929993,939.929993,939.929993,939.929993,0
1996-10-21,964.390015,964.390015,964.390015,964.390015,964.390015,0
